No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
513;830,034,723;MERCANTIL COLPATRIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.;SERVICIOS;265,030,921;171,480,164;4,932,279,186;142,439,397;4,789,839,789;309,591,038;260,217,720;4,769,948,038;76,706,776;4,693,241,262;NIIF PLENAS-GRUPO 1
514;890,311,875;SCHNEIDER ELECTRIC DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.;MANUFACTURA;264,256,483;-4,785,698;189,719,750;147,997,471;41,722,279;265,948,721;3,936,572;194,694,705;144,920,479;49,774,226;NIIF PLENAS-GRUPO 1
515;830,113,603;RENDIFIN S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6494 - Otras actividades de distribución de fondos;SERVICIOS;264,203,678;294,037,088;4,165,603,765;706,060,495;3,459,543,270;294,553,524;261,396,589;3,893,099,256;488,484,285;3,404,614,971;NIIF PLENAS-GRUPO 1
516;900,470,939;CONSTRUCTORA TUNEL DEL ORIENTE S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;F4290 - Construcción de otras obras de ingeniería civil;CONSTRUCCIÓN;263,858,346;19,362,041;156,290,185;87,948,049;68,342,136;188,683,896;16,620,000;113,763,868;65,031,923;48,731,945;NIIF PLENAS-GRUPO 1
517;860,007,884;AUTOMOTORA NACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;263,571,848;2,093,308;129,830,897;88,652,781;41,178,116;223,875,631;1,141,550;114,672,886;78,588,078;36,084,808;NIIF PYMES-GRUPO 2
518;860,531,287;MELEXA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;263,242,729;1,420,566;149,624,572;143,380,725;6,243,847;242,517,463;363,212;130,350,077;125,438,653;4,911,424;NIIF PLENAS-GRUPO 1
519;860,032,463;PERENCO COLOMBIA LIMITED;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;260,744,641;15,444,311;424,199,026;282,520,692;141,678,334;211,557,181;-7,742,895;396,767,971;282,179,266;114,588,705;NIIF PLENAS-GRUPO 1
520;900,229,376;C I TOYOTA TSUSHO DE COLOMBIA S A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;259,673,049;4,420,276;109,359,899;85,212,074;24,147,825;161,473,889;1,893,132;81,641,978;61,186,218;20,455,760;NIIF PLENAS-GRUPO 1
521;837,000,084;EPS INDÍGENA MALLAMÁS;SUPERSALUD;Costa Pacífica;NARIÑO;IPIALES;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;259,407,965.17;342,991.3;33,634,342.5;84,818,351.6;-51,184,009.11;227,872,195.3;-54,546,215.96;43,408,249.46;86,426,498.47;-43,018,249.01;REGIMEN R 414 de 2014 - CGN
522;860,002,459;CONSORCIO METALURGICO NACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2410 - Industrias básicas de hierro y de acero;MANUFACTURA;258,455,897;1,546,388;248,286,041;159,517,756;88,768,285;252,470,946;3,977,371;218,593,880;131,642,331;86,951,549;NIIF PLENAS-GRUPO 1
523;805,018,495;CERDOS DEL VALLE SA;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;A0144 - Cría de ganado porcino;AGROPECUARIO;257,883,058;1,508,213;110,810,132;95,368,883;15,441,249;254,482,624;1,249,445;91,129,959;77,076,923;14,053,036;NIIF PLENAS-GRUPO 1
524;860,005,264;FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;257,697,120;-15,636,117;615,948,133;424,794,579;191,153,554;273,281,955;-25,019,908;612,218,018;408,104,373;204,113,645;NIIF PLENAS-GRUPO 1
525;860,000,753;Boehringer Ingelheim S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;257,479,623;-8,535,419;202,333,352;203,143,613;-810,261;410,088,267;55,082,499;197,700,547;134,797,880;62,902,667;NIIF PLENAS-GRUPO 1
526;830,089,336;WESTCON GROUP COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas;SERVICIOS;257,450,553;-2,428,652;158,397,762;146,996,590;11,401,172;209,600,794;5,263,847;118,665,197;104,835,373;13,829,824;NIIF PLENAS-GRUPO 1
527;860,037,900;CONSTRUCTORA BOLIVAR CALI SA;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;257,430,058;50,427,479;554,700,050;410,181,200;144,518,850;117,436,187;10,145,015;399,598,994;305,507,425;94,091,569;NIIF PLENAS-GRUPO 1
528;860,013,951;G4S SECURESOLUTIONS COLOMBIA SA;SUPERVIGILANCIA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8010 - Actividades de seguridad privada;SERVICIOS;256,619,216.46;5,241,974.08;81,670,801.66;35,539,863.06;46,130,938.6;264,340,147;8,374,083;84,686,123;43,779,165;40,906,958;NIIF PLENAS-GRUPO 1
529;900,241,676;SKBERGÉ COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;255,786,717;5,050,094;144,962,919;112,247,670;32,715,249;162,405,827;1,253,799;91,616,044;63,950,889;27,665,155;NIIF PLENAS-GRUPO 1
530;900,179,369;CONFIPETROL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C3312 - Mantenimiento y reparación especializado de maquinaria y equipo;MANUFACTURA;254,603,359;17,266,122;214,569,886;91,729,968;122,839,918;209,320,372;17,680,624;190,677,690;76,978,520;113,699,170;NIIF PLENAS-GRUPO 1
531;860,000,135;AZUL K S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;254,511,982;3,966,148;145,286,192;111,828,693;33,457,499;253,758,511;4,392,288;143,441,710;112,663,053;30,778,657;NIIF PLENAS-GRUPO 1
532;860,511,458;AGROINTEGRAL ANDINA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TENJO-CUNDINAMARCA;G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario;COMERCIO;254,186,256;6,084,064;170,686,723;109,136,298;61,550,425;90,349,682;2,169,977;70,866,786;56,138,008;14,728,778;NIIF PLENAS-GRUPO 1
533;860,015,118;CONTINAUTOS S A S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;253,725,490;1,754,696;172,809,722;110,070,597;62,739,125;263,001,009;-8,187,519;180,310,357;119,325,928;60,984,429;NIIF PYMES-GRUPO 2
534;900,118,612;COMERCIALIZADORA INTERNACIONAL DE METALES PRECIOSOS DE COLOMBIA S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4662 - Comercio al por mayor de metales y productos metalíferos;COMERCIO;253,716,537;991,707;29,449,009;17,782,338;11,666,671;352,943,338;359,554;26,544,477;16,312,005;10,232,472;NIIF PLENAS-GRUPO 1
535;890,938,020;INPROQUIM SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;LA-ESTRELLA-ANTIOQUIA;G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario;COMERCIO;253,682,982;2,825,978;75,889,454;61,431,528;14,457,926;252,273,813;3,115,122;89,595,427;75,456,351;14,139,076;NIIF PLENAS-GRUPO 1
536;860,050,420;Ventas y Servicios S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8220 - Actividades de centros de llamadas (Call center);SERVICIOS;253,404,163;6,023,237;74,016,967;42,616,643;31,400,324;211,793,927;1,025,244;58,328,565;32,633,471;25,695,094;NIIF PLENAS-GRUPO 1
537;860,002,127;INDUSTRIA COLOMBIANA DE LLANTAS SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores;COMERCIO;253,206,570;5,059,229;152,950,374;93,684,735;59,265,639;274,085,193;-11,914,703;141,353,662;87,193,260;54,160,402;NIIF PLENAS-GRUPO 1
538;900,018,975;CASS CONSTRUCTORES SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;F4210 - Construcción de carreteras y vías de ferrocarril;CONSTRUCCIÓN;252,336,533;-964,369;943,726,766;749,714,001;194,012,765;197,657,497;4,066,751;843,986,103;649,008,969;194,977,134;NIIF PLENAS-GRUPO 1
539;900,514,524;Abbvie S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;252,315,763;16,781,994;218,359,154;59,289,569;159,069,585;262,698,725;-299,480;194,871,908;48,922,690;145,949,218;NIIF PLENAS-GRUPO 1
540;900,744,408;EXITO INDUSTRIAS SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;252,243,280;14,820,593;248,971,333;92,919,436;156,051,897;348,287,059;17,313,851;293,636,661;149,012,783;144,623,878;NIIF PLENAS-GRUPO 1
541;830,036,921;VIDRIO ANDINO S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;SOACHA-CUNDINAMARCA;C2310 - Fabricación de vidrio y productos de vidrio;MANUFACTURA;251,758,800;29,733,708;414,045,859;145,853,621;268,192,238;225,992,996;16,985,583;409,485,700;169,959,463;239,526,237;NIIF PLENAS-GRUPO 1
542;800,182,330;VALORES Y CONTRATOS S.A.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;F4210 - Construcción de carreteras y vías de ferrocarril;CONSTRUCCIÓN;251,423,787;1,564,264;721,564,910;427,378,159;294,186,751;255,201,309;6,217,672;733,507,147;442,684,660;290,822,487;NIIF PYMES-GRUPO 2
543;890,301,680;MOTORES DEL VALLE MOTOVALLE S. A. S.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;250,992,800;1,829,527;143,712,447;100,455,422;43,257,025;249,157,857;712,306;112,121,303;73,810,608;38,310,695;NIIF PLENAS-GRUPO 1
544;800,067,065;PROMOTORA MEDICA LAS AMERICAS S A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;Q8610 - Actividades de hospitales y clinicas, con internacion;SERVICIOS;250,735,485;15,427,042;467,847,792;229,777,374;238,070,418;208,372,594;8,973,587;399,912,460;211,694,506;188,217,954;NIIF PLENAS-GRUPO 1
545;830,065,842;ATENTO COLOMBIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8220 - Actividades de centros de llamadas (Call center);SERVICIOS;250,632,561;-5,581,887;129,504,995;97,179,889;32,325,106;252,533,247;-1,593,935;123,790,407;85,959,782;37,830,625;NIIF PLENAS-GRUPO 1
546;890,205,645;MARVAL S.A.;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;250,523,231;33,414,001;1,508,161,453;670,211,210;837,950,243;401,550,860;204,494,621;1,281,371,283;472,677,687;808,693,596;NIIF PLENAS-GRUPO 1
547;860,078,024;JORGE CORTES MORA Y CIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;249,865,980;4,363,612;129,476,705;91,158,030;38,318,675;239,636,515;2,711,277;102,650,794;84,861,652;17,789,142;NIIF PYMES-GRUPO 2
548;890,903,295;Suppla S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H5210 - Almacenamiento y depósito;SERVICIOS;249,680,773;18,211,095;188,153,508;74,773,827;113,379,681;234,235,850;3,647,459;207,406,965;112,120,489;95,286,476;NIIF PLENAS-GRUPO 1
549;860,030,380;DHL GLOBAL FORWARDING COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H5229 - Otras actividades complementarias al transporte;SERVICIOS;248,803,869;3,067,907;83,582,985;42,321,383;41,261,602;253,146,702;-620,499;85,361,369;46,973,844;38,387,525;NIIF PLENAS-GRUPO 1
550;860,058,831;avicola los cambulos sa.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;A0145 - Cría de aves de corral;AGROPECUARIO;248,596,039;1,890,628;78,048,030;50,502,903;27,545,127;220,934,216;1,534,202;75,526,166;48,722,957;26,803,209;NIIF PYMES-GRUPO 2
551;811,022,981;SOBERANA SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ITAGUI-ANTIOQUIA;C1051 - Elaboración de productos de molinería;MANUFACTURA;247,784,838;2,864,454;99,815,874;69,217,194;30,598,680;248,941,009;1,847,458;99,039,838;70,739,532;28,300,306;NIIF PLENAS-GRUPO 1
552;900,499,032;STECKERL ACEROS SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;GALAPA-ATLANTICO;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;246,894,998;-4,692,991;204,847,926;172,959,805;31,888,121;209,177,318;-1,974,813;159,845,916;123,547,493;36,298,423;NIIF PLENAS-GRUPO 1
553;800,055,116;CALYPSO DEL CARIBE S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados;COMERCIO;246,037,450;13,428,326;86,229,009;57,406,070;28,822,939;188,634,885;6,436,750;60,292,273;43,537,659;16,754,614;NIIF PYMES-GRUPO 2
554;860,514,592;DEPOSITO PRINCIPAL DE DROGAS LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;245,722,494;2,449,662;130,307,565;111,021,425;19,286,140;239,804,273;1,270,845;112,740,341;95,903,863;16,836,478;NIIF PYMES-GRUPO 2
555;830,050,346;NESTLE PURINA PET CARE DE COLOMBIA  SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;244,390,000;14,517,000;242,796,000;197,823,000;44,973,000;261,265,000;15,455,000;213,046,000;167,136,000;45,910,000;NIIF PLENAS-GRUPO 1
556;860,001,899;CORPACERO SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C2410 - Industrias básicas de hierro y de acero;MANUFACTURA;243,817,839;-26,012,514;436,643,877;211,386,556;225,257,321;238,357,533;-1,840,380;440,470,789;189,200,954;251,269,835;NIIF PLENAS-GRUPO 1
557;807,005,015;COMERCIALIZADORA INTERNACIONAL EXCOMIN SAS;SUPERSOCIEDADES;Centro - Oriente;NORTE DE SANTANDER;CUCUTA-NORTE DE SANTANDER;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;243,660,395;6,977,854;49,900,153;32,074,935;17,825,218;177,627,005;2,813,675;32,945,382;19,440,182;13,505,200;NIIF PYMES-GRUPO 2
558;800,052,534;DISTRIBUCIONES AXA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;243,162,310;6,016,375;78,730,236;56,401,337;22,328,899;219,990,733;4,311,039;72,106,033;53,092,037;19,013,996;NIIF PYMES-GRUPO 2
559;890,209,612;NEXANS COLOMBIA S.A.;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica;MANUFACTURA;242,757,923;3,724,020;134,933,121;88,770,643;46,162,478;211,847,364;3,442,590;124,786,600;82,289,882;42,496,718;NIIF PLENAS-GRUPO 1
560;800,200,934;Tetra Pak Ltda.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4669 - Comercio al por mayor de otros productos n.c.p.;COMERCIO;242,490,975;2,824,493;253,754,927;221,600,791;32,154,136;180,982,639;4,687,644;202,238,397;169,082,890;33,155,507;NIIF PLENAS-GRUPO 1
561;830,058,272;CAM COLOMBIA  MULTISERVICIOS S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8129 - Otras actividades de limpieza de edificios e instalaciones industriales;SERVICIOS;242,487,566;-7,522,192;110,229,620;58,791,280;51,438,340;216,160,770;-11,388,991;116,830,447;101,256,009;15,574,438;NIIF PLENAS-GRUPO 1
562;800,058,607;CONTROLES EMPRESARIALES SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;242,090,180;1,016,285;85,191,189;58,882,947;26,308,242;227,581,632;3,604,122;80,248,835;54,356,879;25,891,956;NIIF PLENAS-GRUPO 1
563;800,249,704;COLWAGEN SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;241,758,984;-10,524,809;94,619,649;73,348,369;21,271,280;269,228,425;-5,818,410;75,205,076;68,935,505;6,269,571;NIIF PLENAS-GRUPO 1
564;800,228,026;MCKINSEY & COMPANY COLOMBIA INC;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;M7020 - Actividades de consultaría de gestión;SERVICIOS;241,201,085;38,370,494;126,667,058;50,494,539;76,172,519;191,333,413;8,306,961;179,514,285;130,335,602;49,178,683;NIIF PYMES-GRUPO 2
565;900,738,674;SMI COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;240,375,672;403,974;288,858,359;206,807,619;82,050,740;201,627,601;14,727,386;262,577,534;180,930,768;81,646,766;NIIF PYMES-GRUPO 2
566;860,017,055;PRODUCTOS ALIMENTICIOS DORIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;MOSQUERA-CUNDINAMARCA;C1083 - Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares;MANUFACTURA;240,156,250;14,985,239;291,415,830;189,469,357;101,946,473;236,868,920;9,563,400;322,204,463;185,818,780;136,385,683;NIIF PLENAS-GRUPO 1
567;860,522,056;LAMITECH S.A.S.;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;C2221 - Fabricación de formas básicas de plástico;MANUFACTURA;239,460,018;4,396,719;328,215,871;203,339,605;124,876,266;210,084,829;-9,577,888;296,586,404;176,106,857;120,479,547;NIIF PLENAS-GRUPO 1
568;800,107,494;IINVERSIONES DE GASES DE COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados;COMERCIO;239,207,940;229,821,175;585,208,214;26,574,190;558,634,024;160,244,791;151,659,831;580,304,127;1,650,094;578,654,033;NIIF PYMES-GRUPO 2
569;890,101,279;CONTINENTE S.A.S;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;G4690 - Comercio al por mayor no especializado;COMERCIO;238,663,470;1,715,685;162,126,226;103,442,035;58,684,191;146,332,805;515,061;185,295,236;126,666,243;58,628,993;NIIF PLENAS-GRUPO 1
570;811,019,880;ANTIOQUEÑA DE PORCINOS SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;A0144 - Cría de ganado porcino;AGROPECUARIO;237,678,972;840,139;379,708,367;226,555,348;153,153,019;232,341,612;5,802,946;347,037,910;192,439,423;154,598,487;NIIF PYMES-GRUPO 2
571;800,110,980;ACCENTURE;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas;SERVICIOS;237,124,899;-1,453,697;143,779,423;141,172,351;2,607,072;189,270,128;-14,161,371;114,039,473;126,337,524;-12,298,051;NIIF PLENAS-GRUPO 1
572;830,036,108;SED INTERNATIONAL DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;236,126,391;1,952,103;103,858,519;87,568,490;16,290,029;197,698,568;1,359,078;87,543,115;72,459,189;15,083,926;NIIF PLENAS-GRUPO 1
573;890,937,250;"""""""UNION ELECTRICA S.A.
""""
""";SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica;SERVICIOS;235,792,701;3,795,407;219,257,295;160,914,838;58,342,457;208,999,057;9,315,210;218,131,881;168,587,255;49,544,626;NIIF PLENAS-GRUPO 1
574;800,099,903;CARVAJAL EDUCACION S.A.S.;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;235,303,846;2,234,719;373,339,841;323,006,570;50,333,271;185,207,508;-20,747,651;342,246,403;291,583,319;50,663,084;NIIF PLENAS-GRUPO 1
575;900,304,940;TOUR VACATION HOTELES AZUL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;I5511 - Alojamiento en hoteles;SERVICIOS;234,607,181;2,737,860;362,539,633;262,468,142;100,071,491;206,628,615;3,363,652;302,746,943;222,222,850;80,524,093;NIIF PLENAS-GRUPO 1
576;900,308,247;"SUMMA PROPIEDADES SAS""SUMMA PROPIEDADES SAS";SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6399 - Otras actividades de servicio de información n.c.p.;SERVICIOS;234,591,311;107,868,395;443,323,495;244,091,828;199,231,667;101,957,960;90,899,460;227,927,732;136,564,459;91,363,273;NIIF PYMES-GRUPO 2
577;900,640,334;SALUD COLPATRIA;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;233,920,660.09;3,837,939.59;107,703,869.8;74,889,156.26;32,814,713.53;216,214,126.7;-1,001,489.54;106,189,935.76;74,444,301.37;31,745,634.39;NIIF PLENAS-GRUPO 1
578;900,160,905;PIONEER DE COLOMBIA SDAD LTDA.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural;MINERO-HIDROCARBUROS;233,710,978;15,341,992;267,851,855;33,678,005;234,173,850;122,107,483;-15,712,396;192,765,035;25,346,527;167,418,508;NIIF PYMES-GRUPO 2
579;830,074,222;SYNGENTA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario;MANUFACTURA;232,640,843;9,393,879;273,318,999;137,910,214;135,408,785;251,468,608;2,662,027;227,736,931;118,543,799;109,193,132;NIIF PLENAS-GRUPO 1
580;890,924,167;CI HERMECO SA;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;232,088,701;1,773,423;119,172,107;93,029,772;26,142,335;235,848,235;1,140,930;131,627,167;106,117,325;25,509,842;NIIF PLENAS-GRUPO 1
581;800,014,246;ESTYMA ESTUDIOS Y MANEJOS S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;F4210 - Construcción de carreteras y vías de ferrocarril;CONSTRUCCIÓN;231,900,089;12,083,806;230,306,948;158,932,749;71,374,199;182,147,584;7,731,331;215,689,967;157,335,243;58,354,724;NIIF PYMES-GRUPO 2
